answer_id,level,comment_id,parent_id,author_name,gender,ip_location,like_count,created_at,content
3287186640,0,0,0,喵小诚,男,,581,2023-11-13 14:48:21,"【问题】今年IT行业真的这么差吗？
【回答】
（2025年4月24日更行一下吧~）只是今年差么？举点栗子吧，坐标默认均在广州。栗子1，本人，数据主管，22年下半年疫情被公司裁员，至今只拿过一个外包的offer，后来跑去跨境创业，半死不活，每天在家看书玩游戏煲B站健身，幸好没房贷全家健康，不然估计要去跑外卖了；（现在在广州找到一个小乙方公司，虽然加班加成狗，但是好歹也是个猫粮碗，只是工资比之前低了40%）栗子2，前下属，数据工程师，22年4月离职，9月入职一个给衙门做技术外包的公司，11月衙门因为疫情没钱打给外包公司，然后外包公司把他裁员了，至今同样无业；（小老弟近日找到的花都的工作，半死不活状态）栗子3，18年的公司的半个领导and哥们，数据总监，22年8月整个部门被裁，喜提N+1，女儿刚刚好出生一个月，至今无业，B站做弹幕游戏帮补家计；（找到一个佛山的外包岗位，好处是离家近，但是今年再一次被裁员）栗子4，栗子3的老婆，数据工程师，22年10月在另一个公司辞职，至今也无业；（目前做家庭主妇）栗子5，曾经相亲过的腾讯程序媛，大前端，22年6月被裁员，结束五年在企鹅的生涯，8月接到offer开始工作，是少数能快速找到工作的。对了，她说，跟酷狗HR聊过，HR说一个前端岗位放出来，一天能收200份简历；栗子6，也是腾讯出来的大佬，数据工程师，22年初曾经想撩我去深圳参加他团队，后面23年初看到了他发的朋友圈，也在找工作；栗子7，关系很好的一个妹妹，广告公司总监，23年5月份公司引入新高管，然后被裁员，至今没找到工作；（妹妹找到工作了，只是工作强度太大，一度抑郁，最近给她分享了个家庭steam号，让她玩玩游戏，她也有个黑马骝可以玩玩，舒服一点儿）栗子8，栗子7的闺蜜，游戏公司运营，21年被裁，至今都没找到工作；（找到一个大小周的很远的工作...25年初又被裁 ）栗子9，前同事，小鹏汽车运营，被裁员，大半年之后悄悄做保险去了；（去了虎牙的说）栗子10，22年的时候的公司的前同事，数据产品经理，后来这个公司在22年10月一大波裁员（那时候的广州市海珠区，懂的都懂），100人裁剩下40人，这货目前也是无业，到处去看看创业和外快机会；（半创业，自己找找项目）栗子11，同10，产品经理，后来运气好，面试高德地图上岸；栗子12，腾讯游戏基友，运营小头目，最近有可能因为新高管入局会被N+1，每天烧高香求神庇佑。（目前还在企鹅，但是依然朝不保夕，工资被降7000，然后小头目被撸成小兵）.......真的要一个个数下去的话，估计栗子可以放上几斤；原来的数据同行群，话题从前年的技术分享，到了去年今年的找工作和吐槽同事；工作日工作时间，steam 的好友玩游戏上线提示越来越多；boss上的工作岗位不多，薪资也比去年降了很多（从20-30K变成了15-20K）面试的时候也因为报价略高被砍了很多次，麻了。
只能说吧，大家都很惨，希望大家都早点上岸吧。还有，别想着来广州卷了，这里不是家，快回头！快回头！---- 《三体》"
3287186640,1,10727743778,0,知乎用户7p8naa,女,上海,71,2023-11-14 00:57:54,大数据类基本完蛋了
3287186640,2,10728269694,10727743778,喵小诚,男,广东,60,2023-11-14 10:20:56,是，因为生产的数据越来越少，AI各种围堵，基本上很容易凉
3287186640,2,10728356449,10727743778,友人母,未知,广东,2,2023-11-14 11:39:48,我同事去 北京找工作了 广州深圳 实在找不到
3287186640,1,10737627561,0,伟伦,男,广东,20,2023-11-26 11:18:53,现在出来打工只会更加受气，工资不高，要求更高，剩下的人加班严重，从中概股腰斩环境就已经转变了，需求端不行，根本就不用那么多人。人活着关键要活得开心，自从上年主动辞职，已经通关了N个3A大作，最近入坑老头环，已经大战了140多小时还没打通，比巫师3还离谱[捂脸]
3287186640,2,10943334695,10737627561,流苏,未知,浙江,2,2024-07-25 11:41:56,确实如此，一个破岗位好几百人投递，激烈的很，前几年都没这么离谱[捂脸]
3287186640,2,11022536259,10737627561,大大大,男,上海,0,2024-10-22 11:08:46,<p>对，现在感觉只要工作就是亏，一个人干三个人的活</p>
3287186640,1,10728769247,0,此处留白,未知,广东,20,2023-11-14 15:46:09,<p>我们公司属于发展不错的了，近几年一直在招人，但是今年开始，基本都是招实习生，要不就是刚毕业没啥经验的，像主管以上的岗位，都是一个萝卜一个坑，离职一个，公司直接从内部再提拔了，很少从外面招。早前我还内推过几个人，有Java也有测试、前端。结果都PASS了。HR跟我说，你内推的人级别高了，公司给不起这个工资[捂脸]</p>
3287186640,2,10728460660,10728769247,喵小诚,男,广东,6,2023-11-14 19:04:35,[飙泪笑]是滴，之前看过一个广州某快消厂，里面一个主管和我聊得可以，但是也透露过，hr说了现在hc都冻住了，没法进
3287186640,2,10732858062,10728769247,xyz2312,男,广东,0,2023-11-20 11:39:11,<p>你们啥公司啊，想投下jian历</p>
