answer_id,level,comment_id,parent_id,author_name,gender,ip_location,like_count,created_at,content
3155966222,0,0,0,九乡河龙牙,男,,2439,2023-08-08 16:42:33,"【问题】今年 IT 行业就业情况能否回春？
【回答】
国内IT已经进入死亡螺旋了，还回春呢？我是真的奉劝程序员老哥别再整天盯着红黑树、MVCC、最终一致性，睁开眼睛看看这个社会现状吧，程序员以掌握高并发多线程为荣，但是自己在生活中却大多是一个狭隘的单线程。什么是国内IT死亡螺旋，中国不需要那么多的程序员->程序员供大于求->培训班学员减少->培训班降价招生->培训班学员增加->程序员进一步供大于求->培训班学员进一步减少->培训班进一步降价招生。可能有人也发现了，这么下去培训班自己也会死，为什么要降价呢？因为不降价立马死，降价作为培训的老板还能赚最后一个铜板，持续生意一段时间。事实上现在很多培训班也在裁讲师，某几个知名的培训班失业老师还在微博、B站等平台维权，是不是很讽刺？这些失业的讲师同时还在做自媒体，发布各种教程，进一步加剧了内卷。这场IT死亡螺旋只有一个受益者，就是985、211的科班学子，原本IT是看重技术大于学历的，结果现在任何Java、Vue、React、Python、Hadoop、Go等相关开发岗位，都能收到数千封简历。用人单位被迫通过年龄、学历两大指标进行筛人，过去那种从简历中筛选到出身于二三本甚至专科的技术遗珠，现在越难复现。随着IT也在转向学历歧视，其实最不歧视学历的考公考编本应该成为这批人的最佳选择，计算机专业虽然不比汉语言文学，但多少也算是考公岗位的热门专业之一，这群二三本的老哥如果目光持续狭隘，非要找一份开发的工作，真的会愈发艰难，不要让自己牵扯进死亡螺旋。话也不说死，如果这群老哥老姐想要学IT也不是不行，但是务必日语之类也带着一起学，懂日语且掌握亚马逊云、微软云的老哥老姐35+依然能有不错的出路，不懂日语的32+程序员真的很容易彻底性失业。"
3155966222,1,10643249939,0,testunityai,男,辽宁,317,2023-08-08 16:55:19,不是IT死了，是实体店死了。<br><br>2018，2019年IT就下行了，但还能靠商户定制小程序，app苟延残喘一下。<br><br>然后，疫情三年，商户都死光了。
3155966222,1,10643253238,0,九乡河龙牙,男,江苏,404,2023-08-08 18:35:37,<p>其实基层就是发展地产的恶果，一个巴掌大的店面月租金都要好几千，实体店铺的店主每天睁眼就是倒计时计算今天房租能挣回来不。</p>
3155966222,1,10643723571,0,意大利泡面,男,江苏,636,2023-08-09 09:48:31,<p>你不会是开日语培训班的吧[吃瓜]</p>
3155966222,1,10644699634,0,yuedong,男,重庆,170,2023-08-09 16:37:13,日本it不卷的原因是否在于日本it薪资本身就是日本薪资平均水平，没啥吸引力[捂脸]
3155966222,1,10644286669,0,夜风,男,山东,143,2023-08-09 11:26:28,你这也落后了一个版本了，现在是去日本也卷了
3155966222,1,10644663113,0,eechen,男,广东,112,2023-08-10 10:54:07,"<p>文末居然鼓吹的是日本IT,我是真没想到 [魔性笑]</p>"
3155966222,2,10650201463,10644663113,lifeng,男,重庆,1,2023-08-15 16:50:44,<p>只说就业，日本IT不比国内强多了</p>
3155966222,2,10650119424,10644663113,eechen,男,广东,1,2023-08-15 20:06:16,<p>所以日本IT就业是怎么比国内强多了？是就业岗位更多，还是收入更高，还是门槛更低？</p>
3155966222,1,10642980736,0,胡一鸣,女,江西,94,2023-08-08 16:53:23,做外包问题不大，做日语外包。。完蛋的岂不是比35岁更快。。
3155966222,2,10643768889,10642980736,九乡河龙牙,男,江苏,47,2023-08-08 17:17:40,<p>为什么要做日语外包....国内做外包的供远大于求，这种局面只能是哪里缺懂本地语言的程序员去哪里了，懂英语的程序员也太多了，新加坡也卷到天上去了[飙泪笑]</p>
3155966222,2,10643280722,10642980736,九乡河龙牙,男,江苏,93,2023-08-08 17:28:12,<p>我没表达清楚，在国内做对日外包或者去日本混外包圈，本质换汤不换药，还是跟着一群国内码农卷，必须要掌握当地语言，去当地就职才能避开。</p>
3155966222,1,10643827752,0,柠檬酱萌萌哒i,女,广东,100,2023-08-08 17:56:22,日企IT日本人都不愿意去[吃瓜]
3155966222,2,10643916511,10643827752,九乡河龙牙,男,江苏,82,2023-08-08 18:00:00,<p>没有可比性啊.....有几个人愿意背井离乡的，还不是为了生活[飙泪笑]，能在国内考公考编肯定是最优解</p>
3155966222,2,10643454141,10643827752,好几个放假那你看,女,广东,2,2023-08-08 20:07:29,现在日本那边IT听说野下坡路了？如果还不错我想去，后悔四五年没去，当初倍洗脑了
3155966222,1,10643450100,0,可积道路坎坷,女,上海,87,2023-08-08 17:20:31,AI越来越强要润去老龄化严重的地方
3155966222,2,10643370064,10643450100,testunityai,男,辽宁,110,2023-08-08 18:35:03,未来中国老龄化最严重
3155966222,2,10643193731,10643450100,林玖,男,湖南,106,2023-08-08 20:33:56,<p>可未来你也老了.....</p>
3155966222,1,10644203809,0,Zlzlzl,未知,辽宁,62,2023-08-09 13:53:52,多少日语项目都黄了，还学日语呢
3155966222,2,10648756414,10644203809,知乎用户26CUjq,女,辽宁,6,2023-08-14 01:49:35,大连的吧[大笑]哈哈哈😆
3155966222,2,10709601247,10644203809,落崖惊风,未知,辽宁,0,2023-10-20 19:01:02,听说大连的日企好多都搬走了
3155966222,1,10644369377,0,iDamon,未知,湖北,52,2023-08-09 08:05:10,日企还是算了，其实考虑下阿拉伯语，现在那边的合作和机会都很多。知乎还有大佬常年推荐。<br>另外你说的这个也主要针对新人/还没圈子的老杆子。
3155966222,2,10643610197,10644369377,鹅城老实人孙守义,男,四川,66,2023-08-09 11:06:59,这学习成本不是一个量级的[捂脸]，中国人学日语的难度远远远远低于学习阿拉伯语的难度
3155966222,2,10644625430,10644369377,阿东,女,广东,1,2023-08-10 00:18:29,润阿拉伯真的好吗🤪
3155966222,1,10644349088,0,我愿成为您的鳞甲,未知,浙江,53,2023-08-09 12:24:57,眼界再打开点，如果中国都要完了，中国IT能不完？所以还是学格斗射击求生，起码能在末日里活下去
3155966222,2,10645457221,10644349088,别动我买橘子,男,安徽,13,2023-08-10 13:34:54,末日抢枪不抢粮 邻居是我家粮仓
3155966222,2,10686977989,10644349088,pop,男,云南,0,2023-09-23 10:33:10,谢谢，已经造哔哔小子了[大笑]
3155966222,1,10644600893,0,知名不具,男,北京,43,2023-08-10 11:07:13,日语[惊喜]<br>大连对日业务都快黄了，您对海外开发的印象还停留在10年前呢吧。
3155966222,2,10710790672,10644600893,知乎用户Fgd5KC,女,山东,0,2023-10-23 11:08:14,细说啊，兄弟，我今年毕业刚入职日企[大哭]
3155966222,2,10711410657,10644600893,偏离航道,未知,辽宁,0,2023-10-23 15:14:08,兄弟，我也刚收到一个日资offer，你现在情况怎么样了[思考]
3155966222,1,10643901915,0,俄罗斯麻脸,未知,日本,41,2023-08-09 09:17:10,可别学日语了，日本现在好多人都找不到现场的[捂脸][捂脸][捂脸]
3155966222,2,10730812385,10643901915,jalo,未知,江苏,0,2023-11-17 09:34:14,这句话没听懂，啥叫找不到现场
3155966222,2,10731673923,10643901915,漫步天下,男,四川,0,2023-11-19 11:42:37,没事儿，他主要完成日语推广宣传就行了
3155966222,1,10643958947,0,金天,男,吉林,27,2023-08-09 10:10:54,<p>IT行业发展太快，以至于行业里一直没有危机意识。你看看其他靠技术吃饭的行业，基本都搞出了类似职称、证书、职级之类的东西，一定程度的活必须持有相应证书的人才能干，一定的证书必须要对应年限才能考。这种门槛虽然恶心，但也保证了行业生命力。</p>
3155966222,2,10644312794,10643958947,Cb123,女,北京,37,2023-08-09 10:27:59,搞计算机的人这么卷怎么可能会怕考证，分分钟给你考出来，多了一个卷的项目罢了
3155966222,2,10643936693,10643958947,d7fsh,男,山东,6,2023-08-09 10:32:17,"<p>国内现在也有IT类型的职级证书, 只不过中小私企多数不太看这个, IT这个解决问题的能力比证书更重要; 加上现在证书一个个的太贵了; 各类云的认证, 国外的一些认证, 国内的各类认证; 前段时间了解一个国家搞的数据管理相关的认证, 下来1.5W, 可拉倒吧</p>"
3155966222,1,10644032511,0,表达练习号,未知,湖北,24,2023-08-09 17:52:35,我不听我不听我不听，零基础学IT月薪过万，我就要狠狠赚一笔[惊喜]你怕卷到自己上车焊门是吧[生气]除了计算机还有专业可选么[生气]
3155966222,2,10700841056,10644032511,知乎用户.7.,女,福建,0,2023-10-10 17:00:21,<br>医公
3155966222,2,10715035644,10644032511,我只出手一次,未知,广东,3,2023-10-27 20:44:30,有，还能送外卖，做直播，进场打工，做销售卖房[机智]
3155966222,1,10645299732,0,攸云別玉,男,北京,18,2023-08-10 01:25:27,我想说这和日语有啥关系
3155966222,2,10645216600,10645299732,El Wagon,未知,广东,3,2023-08-10 10:06:37,默认英语能看懂工作指示，问题在于是学日语还是德语（根本没有二选一）
3155966222,2,10902268052,10645299732,我好害怕,未知,日本,0,2024-06-11 11:19:53,同时会日语和德语很简单吧？我就会啊
3155966222,1,10644883591,0,缥缈潇潇,男,江苏,19,2023-08-09 20:26:43,你这个版本落后了吧，日本外包几年前不错，现在也卷没了
3155966222,2,10779685445,10644883591,知乎用户DE5Fgs,女,日本,1,2024-01-18 13:14:44,日本待机一大堆
3155966222,1,10684720784,0,柠檬小说,未知,四川,16,2023-09-21 08:11:57,不要慌，这周再温习下红黑平衡树再考虑现实
3155966222,1,10650345810,0,kotori kanbe,未知,浙江,13,2023-08-15 13:08:39,学日语，将来去吃核弹的日本参与重建吗？倒也是门出路
