answer_id,level,comment_id,parent_id,author_name,gender,ip_location,like_count,created_at,content
1973870595591673030,1,11345227241,0,刘镇锐,男,广东,30,2025-11-19 01:30:04,这个想法肯定不对的，因为事实上，过去每一次科技革命心，都引发了至少十年的大失业——科技进步带来的新生岗位，是比大失业至少要滞后十年的……<br>机器替代人的过程是——我们原来有个员工，现在我发现机器干得更好，于是我把员工裁了换成机器……<br>而产生新岗位的过程是——我已经有了一堆机器，但是我好像还缺点啥，市面上现在有很多人，其中有人说我确实还缺点东西，有一批员工能完成这些，那正好我之前用机器赚了钱，就拿来雇佣这些员工吧……<br>因此后者比前者存在十年甚至更长的滞后，是很合理的，这不能证明失业率会一直向上……
1973870595591673030,2,11345294135,11345227241,三杠,男,湖南,18,2025-11-19 11:53:40,十年可是一代人啊，一代人中的多半颓废了对社会总体的冲击可不是想修复就修复的了的。[捂脸]
1973870595591673030,2,11345239178,11345227241,马上安排,男,广东,17,2025-11-19 11:57:14,科技的进步速度可不是线性的[吃瓜]。现在的ai正在解构智力劳动，攻破语言，创意等等。那到时候人类劳动还剩下什么?审核？到时候大部分智力门槛都难以踏过，或者说代价过高。
1973870595591673030,1,11344796378,0,ivan,未知,广东,115,2025-11-18 11:27:53,低福利和高失业率的组合拳我怕受不了[捂脸]
1973870595591673030,2,11345011656,11344796378,苦桑,男,中国香港,62,2025-11-18 17:12:29,不养懒人 + 人工智能科技树点满 = 美丽新世界
1973870595591673030,2,11344839559,11344796378,pipistrel,男,浙江,30,2025-11-18 18:19:45,完成了无法一一盯防的技术难题，每个人派个无人机监视，攻击损毁无人机直接坐牢[酷]
1973870595591673030,1,11344587901,0,Lanius,女,陕西,39,2025-11-18 08:31:17,要说焦虑，这才是我的最近一直在焦虑的事情[捂脸]
1973870595591673030,2,11344658230,11344587901,momo,女,新加坡,89,2025-11-18 14:59:47,确实值得焦虑。美国人失业了还能凭选票拿免费面包，咱妈不知道会不会养咱。
1973870595591673030,2,11345422433,11344587901,古泉先生,男,北京,3,2025-11-18 22:37:13,其实就看ai是否取代邮递员的位置。
1973870595591673030,1,11344269767,0,Ayase,未知,江苏,37,2025-11-18 08:43:59,假设AI还是以llm为主导，我感觉只有创新型科技行业能活下来。llm目前还是个大号鹦鹉，没有任何设计实验和演绎分析能力。如果还有更厉害的AGI模型，那人类可能真要团灭了。
1973870595591673030,2,11344448374,11344269767,啊啊啊啊啊,女,上海,7,2025-11-18 09:59:26,<p>时间问题 工业革命结束的标志是机器制造业的诞生 换算到现在AI时代就是可以训练AI的AI诞生</p>
1973870595591673030,2,11344272674,11344269767,远程畜牧巡查组,未知,河南,19,2025-11-18 10:00:02,汽车刚发明出来时候，人只需小跑就能赶上汽车速度，谁能想到短短几年时候，人类用了几千年的马车，居然被淘汰了.....<br><br><br>我经历过“”巨石强森吃石头”的AI懵懂期，到现在全民鉴别AI时代
1973870595591673030,1,11344559903,0,四号角城拉维克斯,未知,湖北,22,2025-11-18 08:40:19,感觉这个逻辑就很离谱，明明ai科技发展是为了人类都不用工作就能吃饱喝足，参考《瓦力》这个电影，里面科技就全面辅助人类，现在反而各种山雨欲来的焦虑，难道资本在现在真的能灭绝人类？
1973870595591673030,2,11344328363,11344559903,Wave,男,重庆,42,2025-11-18 08:50:13,所以才说资本主义制度不适配更先进的生产力水平嘛（大概这个意思）
1973870595591673030,2,11344642989,11344559903,星河鹭起,男,湖北,63,2025-11-18 08:54:45,分配制度不改革生产的再多再快和普通人有什么关系，生产力10你分到的是1，生产力100的时候由于掌握的镇压力量更强大了你分到的甚至只有0.5
1973870595591673030,1,11343948474,0,江左,未知,浙江,21,2025-11-18 08:06:08,多大个事，学德国把各种电站都炸了，GDP和就业不就起来了
1973870595591673030,2,11344703355,11343948474,Kandle,男,浙江,10,2025-11-18 09:28:19,<p>炸完重新搞基建</p>
1973870595591673030,1,11345072244,0,荆棘与荔枝,女,广东,16,2025-11-18 17:16:15,英语翻译的笔译这个行业早就被AI干翻了，目前AI还无法取代的，是口译的同声传译，但是可能只是时间的问题。
