answer_id,level,comment_id,parent_id,author_name,gender,ip_location,like_count,created_at,content
99115011898,1,11113894404,0,ae3pa,未知,四川,202,2025-02-18 18:28:25,几千年来最稳定的工作：伺候人。ai暂时替代不了
99115011898,1,11113645123,0,加加铜,男,内蒙古,371,2025-02-18 10:24:47,这是一个谬论。所有的事都Ai做，Ai生产，那么生产出来的产品都卖给Ai？你说要卖给人类。可是人类没有做工，没有钱，没法买。那么生产出来的东西卖不掉，只好降价卖，或者放在仓库里吃灰。这俩种情况，都会让这个事情没有任何意义不是？别说穷鬼走开。假设穷鬼都死了，一群亿万富翁里面，你个千万富翁就是新的穷鬼，你也死？其实如果穷鬼真的都死了，就那百八十万富人也不可能是富人了。没有十几亿穷人，马化腾恐怕连工人工资都开不出来，腾讯早玩完了。没有穷人，阿里巴巴能有多少营业额？没有穷人，还想造航母造卫星？（中国烟草税收约等于国防开支，那么多的烟都是富人抽的？还是Ai抽的？）。毕竟大多数人都不可能熟练运用你所说的AI+这那的。而且岗位也没那么多。要想解此题，只能重新探讨分配制度。
99115011898,1,11112578087,0,圣洁真实的主,男,浙江,580,2025-02-17 09:23:51,<p>没有人消费 把东西卖给谁</p>
99115011898,1,11112316043,0,那些花儿,未知,重庆,1968,2025-02-17 09:13:33,不用怕，当财富被集中在少数人手里，就又到了打土豪分田地的时候了。过去的土财主把元宝藏在后花园，导致市面上的财富严重缩水，于是他就被砍了头，财宝也被挖了出来，300年一次更替。
99115011898,1,11113007362,0,诗酒趁年华,未知,四川,625,2025-02-17 08:02:41,但是AI不会消费[思考]
99115011898,1,11112432210,0,天祥,男,广东,393,2025-02-17 06:50:51,各国政府不应该思考的是被替代的8500万人会不会成为不稳定的流民么[惊喜]
99115011898,1,11112448467,0,浮芥,男,北京,244,2025-02-16 18:39:14,ai会计能蹲大牢吗？[蹲]
99115011898,1,11112416818,0,天上云飞,男,云南,282,2025-02-16 15:01:52,<p>淘汰你的不是AI，而是会用AI的同事。</p><p>真的吗？</p><p>说实话，任何否认技术革命对职业伤害的人，要末是蠢材，要末是坏种，虽然大家在科技浪潮中无可奈何，但不要只站在资本科技成功者一方说话。</p><p>人工智能对大学生就业是降维打击，而且是没有办法替代的打击。不要把大家当傻子</p>
99115011898,1,11112227028,0,芯童3940,男,广西,177,2025-02-16 00:37:05,背锅才是人类最核心的竞争力无可替代
99115011898,1,11111846287,0,无名卒,未知,江苏,745,2025-02-15 18:22:19,人工智能是资本家更喜欢的，正因为有了这个，可以大量裁员，可以减少很多的工资付出，但这并不是社会的进步。
99115011898,1,11111868790,0,代码小刀,男,广西,538,2025-02-15 13:15:20,目前教人用AI赚钱是最赚钱的[doge]
99115011898,1,11110947810,0,donghlz,男,陕西,194,2025-02-14 15:48:28,你的意思是AI淘汰70%的人，剩下的人去竞争剩余30%的岗位？随着AI技术的快速进步，留给人类的岗位只会越来越少，到时候还怎么竞争？按照当下这个体制，到时候博士研究员都没有办法找到工作机会是不是？半路出家的培训生还有个狗屁的岗位？<br>当然，办法还是有的——譬如工作人员每年带薪休假的时长不得少于八个月，再譬如法定工作日每周不得超过三天，再譬如法定每个工作日工作时长不得超过三小时，再譬如工作单位必须按照产值定员，否则税收政策就要执行不同的处罚标准——最高可以给企业上99%的税……等等。总之法律必须站在普通大众一边！<br>你说对不对？
99115011898,1,11114855610,0,天竺婆罗门,男,北京,87,2025-02-20 05:57:48,<p>法官律师可以用AI机器人担任，避免了干预司法。可以得到更公平的判决。</p>
99115011898,2,11115558468,11114855610,方小小,女,浙江,1,2025-02-20 11:39:56,有道理
99115011898,1,11114189361,0,TOYEEB,男,四川,94,2025-02-19 00:30:15,淘汰不了的，只会加剧内卷而已。被开除的那13个美工同样可以用AI工具再成立一家公司去跟原公司低价竞争，最终导致大家一起收入腰斩。
99115011898,1,11112745791,0,ZN157,女,辽宁,87,2025-02-17 08:18:10,原画团队一般指动画原画团队。分一原 作监 二原。现在的ai根本就代替不了。你说的背景图。一般指的是背景设计稿。这个领域确实是受到一点影响。
99115011898,1,11111632850,0,八爵,男,江苏,87,2025-02-15 10:19:40,你所说的应用都是服务人的，最后没有人。有啥意义
99115011898,1,11110777954,0,星陨,未知,浙江,65,2025-02-14 17:28:16,在中国，流水线工人不可能被机器人和ai取代。机器人和ai的成本无论如何也不可能比人工低。
99115011898,1,11115382336,0,西卡,女,江苏,65,2025-02-20 10:17:46,<p>AI出现就是为了把我们从工作中解放出来，AI来生产，人类直接共产主义，按需分配[酷]</p>
99115011898,1,11111053448,0,知乎用户知乎者也,女,广东,57,2025-02-15 06:18:54,你把医生也忘了。AI对疾病诊疗判断准确率比医生还高。医生也会被淘汰。
99115011898,1,11112430973,0,河汾浪子,男,山西,48,2025-02-17 02:36:57,这次的AI浪潮，绝对是大裁员，大失业。
